product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
4001724002833,Pizza Tradizionale Tonno,"_Weizenmehl_, 15% passierte Tomaten, 14% _Thunfisch_, Wasser, 9,8% _Edamer Käse_, 3,6% Zwiebeln, 3,0% geschwärzte Oliven (Oliven, Wasser, Salz, Stabilisator (Eisen-II-gluconat)), Salz, raffiniertes _Sojaöl_, Rapsöl, _Laktose_, Backhefe, Maisstärke, Olivenöl nativ extra, _Volleipulver_, Zucker, Emulgatoren (Mono - und Diglyceride von Speisefettsäuren), Verdickungsmittel Guarkernmehl, Dextrose, modifizierte Stärke, Oregano, Kokosöl, _Gerstenmalzextrakt_, _Milcheiweiß_, Basilikum, Gewürze, Säureregulatoren (Diphosphate, Calciumphosphate), Knoblauch, _Magermilchpulver_, Backtriebmittel Natriumhydrogencarbonat, aufgeschlossenes Pflanzeneiweiß, Maltodextrin, Karamell.",wheat_gluten,fish;wheat_gluten,,wheat_gluten,,fish,,disagreement,kg_only_prediction,gerstenmalzextrakt -> wheat_gluten;thunfisch -> fish;weizenmehl -> wheat_gluten,,
4061463704221,Weiße Schokolade Mit Karamell,"Zucker, Kakaobutter, Vollitch - pulver, Karamellpulver (9,896) (Mayer - milchpulver Süßmolkenpulve ucker, Milchfett, natürliches Vanillearonia), gehackte Mandeln (7%), Magermilchpulver, karamellisierter Zucker (1,4%), Emulgator: Lecithine, Kakaomasse, Salz. Kann Spuren von anderen Schalen - früchten und Soja enthalten. Hergestellt von: Hofer KG Schokoladefabrik Gewerbestraße 20 AT-4642 Sattledt, Österreich",tree_nut,milk;tree_nut,soy,tree_nut,,milk,,disagreement,kg_only_prediction,mandeln -> tree_nut;milchpulver -> milk,soja -> soy,
20929213,Gratin gambas et noix st jacques,"Crème fraiche (lait), eau, 11% crevettes (crevettes (crustacés), eau, sel, colorant : extrait de paprika ; acidifiant : acide citrique; stabilisant : triphosphates), 7,9% noix de Saint Jacques (mollusques), colin d'Alaska (poissons), 7% fèves, champignons de Paris, farine de blé, échalotes, vin blanc, carottes, beurre (lait), fond de poisson (fumet de poisson (cabillaud (poissons), extrait de saumon (poissons), eau, sel), maltodextrine, extrait de moule (mollusques), sel, fond de poulet (os, viande et graisse de poulet, eau, sel), échalotes, dextrose, poudre de légumes (oignon et ail), vin blanc réduit, vinaigre d'alcool réduit, arômes, concentrés de légumes Cet emballage contient une portion (champignon, carotte, céleri, oignon), extrait de levure, sirop de glucose, lactose, protéines de lait), gingembre, jus de citron concentré, sel, poivre, dextrose, épices dont safran, extraits d'épices, colorant : cochenille. (Pourcentages exprimés sur le total de la recette). Traces éventuelles d'eufs, de moutarde, de soja et de fruits à",celery;crustaceans;milk;molluscs;tree_nut;wheat_gluten,celery;crustaceans;fish;milk;molluscs;tree_nut;wheat_gluten,mustard;soy,celery;crustaceans;milk;molluscs;tree_nut;wheat_gluten,,fish,,disagreement,kg_only_prediction,beurre -> milk;ble -> wheat_gluten;celeri -> celery;creme -> milk;crevettes -> crustaceans;farine de ble -> wheat_gluten;lactose -> milk;lait -> milk;moule -> molluscs;noix -> tree_nut;proteines de lait -> milk;saumon -> fish,moutarde -> mustard;soja -> soy,
7300400126205,Knäckebrot Sesame & Sea Salt,"Weizenvollkornmehl (43 %), Weizenmehl, Sesamsamen (11,5%), Sonnenblumenöl, Meersalz (1,2%), Gerstenmalzextrakt, Salz, Hefe, Antioxidationsmittel: Extrakt aus Rosmarin. Kann Spuren von Milch enthalten.",wheat_gluten,sesame;wheat_gluten,milk,wheat_gluten,,sesame,,disagreement,kg_only_prediction,gerstenmalzextrakt -> wheat_gluten;sesamsamen -> sesame;weizenmehl -> wheat_gluten;weizenvollkornmehl -> wheat_gluten,milch -> milk,
20511692,Fruit & Barley squash Summer Fruits,"Water, 10% Fruit Juices from Concentrate (Apple, Chery, Strawberry, Raspberry), Acids: Citric Acid, Malic Acidi; Favourings, Barley Extract, Acidity Regulator: Sodium citrate; Sweeteners: Acesulfame K, Sucralose; Preservatives: Potassium Sorbate, Sodium Metabisulphite; stabilisers: Carboxy methyl Cellose, Xanthan Gum, Gum Arabic, Glycerol Esters of Wood Rosins; Fruit and Vegetable Concentrates (Carrot, Blackcurrent, Hibiscus), Antioxidant: Ascorbic Acid.",,wheat_gluten,,,,wheat_gluten,,disagreement,kg_only_prediction,barley -> wheat_gluten,,
0851139005189,THE WHOLE BODY MEAL (Chocolate),"Yellow Pea Protein, Organic Whole Grain Brown Rice Protein, Organic Sacha Inchi, Organic Amaranth, Organic Quinoa, Organic Pure Whole Grain Oat, Organic Acacia Gum, Chia, Flax seed, Coconut Milk, Natural Vanilla Flavors, Soluble Vegetable Fiber, Xanthan Gum, Guar Gum, Lo Han Fruit Extract, Organic Coconut Flower Nectar, Acai Berry, Organic Maqui Berry, Camu-Camu Berry, 100% Organic Strawberry, 100% Organic Tart Cherry, 100% Organic Blackberry, Organic Blueberry, 100% Organic Raspberry, Organic Maca Root, 100% Organic Shiitake Mushroom Mycelia, 100% Organic Maitake Mushroom Mycelia, 100% Organic Reishi Mushroom Mycelia, 100% Organic Cordyceps Mushroom Mycelia, 100% Organic Ginger Root, 100% Organic Beet, 100% Organic Carrot, 100% Organic Spinach, 100% Organic Broccoli, 100% Organic Tomato, 100% Organic Kale, 100% Organic Cabbage, 100% Organic Parsley Leaf, 100% Organic Brussel Sprouts, 100% Organic Green Pepper, 100% Organic Cucumber, 100% Organic Celery, 100% Organic Garlic,100% Organic Green Onion, 100% Organic Cauliflower, 100% Organic Asparagus, Chlorella, Inulin, Lactobacillus Rhamnosus, Lactobacillus Acidophilus, Amylase, Protease, Cellulase, Lactase, Lipase",celery;wheat_gluten,celery;milk;wheat_gluten,,celery;wheat_gluten,,milk,,disagreement,kg_only_prediction,celery -> celery;milk -> milk;oat -> wheat_gluten,,
3292590898472,Ma galette des rois aux noisettes du Piémont,"farine de blé, beurre 25,9%, eau, œufs frais, sucre, poudre d'amandes 5,1 %, noisettes du Piémont IGP* 5%, lait écrémé frais, purée de noisette issue de noisette du Piémont IGP* 3,4%, sel, préparation pour crème pâtissière (amidon de blé, arôme naturel), poudre de chocolat (sucre, pâte de cacao, émulsifiant : lécithine de soja), sucre liquide. Présence éventuelle d'arachide et d'autres fruits à coque. *IGP = Indication Géographique Protégée",egg;milk;soy;tree_nut;wheat_gluten,egg;milk;peanut;soy;tree_nut;wheat_gluten,,egg;milk;soy;tree_nut;wheat_gluten,,peanut,,disagreement,kg_only_prediction,arachide -> peanut;beurre -> milk;ble -> wheat_gluten;creme -> milk;farine de ble -> wheat_gluten;fruits a coque -> tree_nut;lait -> milk;lait ecreme -> milk;lecithine de soja -> soy;noisette -> tree_nut;oeufs -> egg;soja -> soy,,
9300695004286,Old El Paso Mexican Fajita Kit,"卡 since 1938 just add: • 2 tablespoons olive oil 600g chicken fillets, thinly sliced 1 onion, thinly sliced 2 capsicums, sliced 1 lime 1/3 cup sour cream fresh corlander, chopped let's make your.. fajitas preheat bbq or wok. toss spice mix, oil and chicken together in a bowl. cook half of the chicken for 4 minutes over high heat or until browned, then remove from heat and set aside. repeat with remaining chicken. return cooked chicken to heat, add onion and capsicum and cook for a further minute. squeeze over lime juice. step 1 step heat tortillas: open tortilla pouch, discard freshness sachet: • microwave: heat tortillas in pouch on high/1100 watts/100% power for 40 seconds #. • oven: remove from pouch, wrap in foil and heat in oven at 180°c conventional (160°c fan forced) for 10 minutes. #times may vary depending on microwave wattage. decrease time for fewer tortillas. increase time if using a microwave oven lower than 1100 watts. step 3 build your own fajitas with chicken, onion, capsicum, sour cream, coriander and salsa for topping. serving suggestion vis",,milk,,,,milk,,disagreement,kg_only_prediction,cream -> milk,,
5400141185751,Mihoen goreng,"51,4% vermicelles de riz cuites, 23 % légumes (poireaux, carottes, oignons), 7,3 % dés de jambon (viande de porc, eau, amidon, sel, protéines de porc, protéines de _SOJA_, stabilisants (E451, E407), antioxydant (E301), arôme, conservateur (E250), 7,3% morceaux de viande de porc (viandé de porc, eau, amidon, sel, protéines animales), 6,6 % oeufs (OEUFS (au sol), antioxydant (E330), huiles végétales (navette, tournesol), sel, sucre, extrait de levure, amidon modifié, extrait d'_HUITRE_, épices, colorant (E150c).",egg;soy,egg;molluscs;soy,,egg;soy,,molluscs,,disagreement,kg_only_prediction,huitre -> molluscs;oeufs -> egg;soja -> soy,,
4007993016908,Bâtonnets Daim,"reconstituted skim milk, sugar, water, cocoa butter, coconut vegetable fat, whey powder (milk), crunchy caramel grains with milk chocolate (5%) (sugar, palm oil, cocoa butter, cocoa mass) , whey powder (milk), skim milk powder, butter concentrate, almonds (2,7%), corn starch, whey based formula (milk), sweetened skimmed milk concentrate, salt, emulsifier (soya lecithin) , aromas), crunchy caramel grains (3%) (sugar, palm oil, almonds (5,5%), sweet milk sweetened concentrate, salt, cocoa butter, cocoa mass, butter concentrate, whey powder (milk ), skim milk powder, whey based formula (milk), emulsifier (soya lecithin), flavorings), butter concentrate, glucose-fructose syrup, cocoa mass, skimmed milk powder, emulsifiers (mono - and diglycerides) of fatty acids, soya lecithin, e476), stabilizers (carob seed flour, guar gum), aro me, allergen: milk, butter, almonds, soy",milk;tree_nut,milk;soy;tree_nut,,milk;tree_nut,,soy,,disagreement,kg_only_prediction,almonds -> tree_nut;butter -> milk;milk -> milk;milk powder -> milk;skim milk -> milk;skimmed milk -> milk;soy -> soy;whey -> milk,,
5060198643439,,"Wheat Flour, Butter (20%) (Milk) Apricot Conserve (16%) (Glucose-Fructose Syrup. Apricots (43%), Sugar, Pectin, Lemon Juice), Fresh 'Mother Yeast' (14%) (Wheat Flour, Water), Water, Sugar, Spelt Flour (Wheat), Eggs, Yeast, Salt, Malted Wheat Flour, Extra Virgin Olive Oil. ALLERGEN ADVICE: For allergens, including cereals containing gluten, see ingredients in bold May contain traces of soy, nuts, mustard seed and sesame.",milk;wheat_gluten,egg;milk;wheat_gluten,mustard;sesame;soy,milk;wheat_gluten,,egg,,disagreement,kg_only_prediction,butter -> milk;eggs -> egg;milk -> milk;wheat -> wheat_gluten;wheat flour -> wheat_gluten,gluten -> wheat_gluten;mustard -> mustard;mustard seed -> mustard;sesame -> sesame;soy -> soy,
8008706604876,Mortadella Bologna IGP,"FERRARINI MORTADELLA BOLOGNA IGP SIN GLUTEN, SIN LACTOSA, SIN PROTEINAS DE LECHE. SEM GLÚTEN, SEM LACTOSE, SEM PROTEÍNAS DO LEITE. : Carne de cerdo, estómago de cerdo, sal, sacarosa, aromas naturales, especias, pimienta. Antioxidante: ascobato de sodio. Conservante: nitrito de sodio. / : Carne de porco, estómago de porco, sal. sacarose, aromas naturais, especiarias, pimenta. Antioxidante: ascorbato de SÓdio. Conservante: nitrito de sódio. Valores nutricionales medios por 100 g /Valores nutricionais médios por 100 g. Energía-Energía: 1059 kJ/255 kcal; Grasas-Lipidos: 21 g (de los cuales acidos grasos saturados-dos quais ácidos gordos saturados: 7,8 g; Hidratos de carbono /Hidratos de carbono: 0,6 g (de los cuales azúcares-dos quais açúcares: 0,6 g); Proteinas-Proteínas: 16g; Sal-Sal: 2,1 g. Envasado en atmósfera protectora. Embalado em atmosfera protectora. Consumir preferentemente antes del / Consumir de preferencia antes de: BFINDEJA 6Ei%% PLÁSTIC0 RICICLADD 17.012+ Lot/ Lote:",,milk;wheat_gluten,,,,milk;wheat_gluten,,disagreement,kg_only_prediction,gluten -> wheat_gluten;lactose -> milk,,
3256225735075,"Filet de poulet rôti, barquette, 190g","Filet de poulet (Origine France), sirop de glucose, protéines de SOJA, sel, arôme naturel de poivre avec autres arômes naturels. 116g de filet de poulet mis en oeuvre pour 100g de produit fini. Traces éventuellles de gluten, oeuf, lait, céleri, moutarde.",celery;milk;mustard;soy,celery;egg;milk;mustard;soy;wheat_gluten,,celery;milk;mustard;soy,,egg;wheat_gluten,,disagreement,kg_only_prediction,celeri -> celery;gluten -> wheat_gluten;lait -> milk;moutarde -> mustard;oeuf -> egg;soja -> soy,,
0000819031462,,"Zucker, Eier¹, 11 % Aprikosenpüree, Butter, Kakaomasse², Weizenmehl, Glukose-Fruktose-Sirup, Feuchthaltemittel: Sorbit, Glycerin; fettarmes Kakaopulver², Kakaobutter, Reismehl, Backtriebmittel: Diphosphate, Natriumcarbonate; Vollmilchpulver, Aroma, Salz, Säureregulatoren: Natriumacetate, Citronensäure; Verdickungsmittel: Pektine; Weizenstärke, Emulgatoren: Mono - und Diglyceride von Speisefettsäuren, Lecithine (Soja); 0,3% Alkohol.¹ aus Bodenhaltung Rainforest Alliance-zertifiziert www.ra.org Dieses Produkt kann Spuren von Schalenfrüchten enthalten.",milk;soy;wheat_gluten,egg;milk;soy;wheat_gluten,,milk;soy;wheat_gluten,,egg,,disagreement,kg_only_prediction,butter -> milk;eier -> egg;soja -> soy;weizenmehl -> wheat_gluten;weizenstarke -> wheat_gluten,,
0850010613260,Chicken Noodle Bone Broth,"Organic Chicken Bone Broth, water, organic chicken bones, organic onions, organic carrots, organic fennel, organic leeks, organic apple cider vinegar, organic thyme, organic shiitake mushrooms, organic tamarind paste, organic bay leaves, Organic Noodles, organic semolina, organic egg white, organic whole egg, Organic Carrots, Organic Chicken Meat, Organic Celery, Organic Tapioca Starch, Organic Chicken Fat, Organic Fermented Nutritional Yeast, Organic Tomato Paste, Sea Salt, Organic Parsley, Organic Garlic Powder",celery;egg,celery;egg;wheat_gluten,,celery;egg,,wheat_gluten,,disagreement,kg_only_prediction,celery -> celery;egg -> egg;egg white -> egg;semolina -> wheat_gluten,,
3302100005228,Couscous de la mer,"Mélange semoule-légumes 53.9% : légumes couscous 57% (carottes, navets, CELERI, courgettes, poivrons, pois chiches), semoule de BLE 23%, eau, huile de colza, sel raz el hanout, cumin, coriandre, persil déshydraté, curcuma MERLU 14.9%. Merguez de poisson 12.5% COUN d'Alaska, SAUMON Atlantique, eau, acidifiants (lactate de potassium (ou E326) et acétate de potassium (ou E261)), sel, conservateur (sirop de glucose ; antioxydants : acide ascorbique (ou E300) et ascorbate de sodium (ou E301)), ail, raz el hanout, cumin, coriandre, colorant extrait de paprika, poivre, piment en poudre. Jus de couscous 12.5% : eau, fumet de POISSON (LACTOSE, arôme naturel, POISSON en poudre, sel, CREME, protéines de LAIT, épices, plantes aromatiques), farine de BLE, concentré de tomate, raz el hanout, cumin, thym, piment en poudre, paprika en poudre MOULES 6.2%.  Traces éventuelles de CRUSTACES, CEUF, SOJA, SULFITES, SESAME, FRUITS A COQUE, MOUTARDE.",fish;milk;wheat_gluten,celery;fish;milk;molluscs;wheat_gluten,mustard;sesame;soy;tree_nut,fish;milk;wheat_gluten,,celery;molluscs,,disagreement,kg_only_prediction,ble -> wheat_gluten;celeri -> celery;creme -> milk;farine de ble -> wheat_gluten;lactose -> milk;lait -> milk;moules -> molluscs;proteines de lait -> milk;saumon -> fish;semoule de ble -> wheat_gluten,fruits a coque -> tree_nut;moutarde -> mustard;sesame -> sesame;soja -> soy,sulfites -> sulphites
4000521025946,,"Zucker, Dextrose, Reismehl, modi - fizierte Stärke (Mais), Kakaobutter, färbende Lebensmittel (Konzentrate aus (Süßkartoffeln, Rettich, Saflor, Zitrone, Schwarze Johannisbeeren)), Glukosesirup, pflanzliche Öle (Kokos, Raps), Verdick - ungsmittel (Traganth), Farbstoffe (E101, E133, E141, E172), Überzugsmittel (Schellack), Trennmittel (Talkum), halter GLUTEN, ERDNÜSSE, SOJA, MILCH, MANDELN. Sauerungsmittel (Citronensäure), Aroma, Salz. Kann ent - HINWEIS: Glasuren oder Zuckerguss kurz vor dem Antrocknen bestreuen Rahm oder Crèmen erst kurz vor dem Servieren verzieren.",milk;peanut;soy,milk;peanut;soy;tree_nut;wheat_gluten,,milk;peanut;soy,,tree_nut;wheat_gluten,,disagreement,kg_only_prediction,erdnusse -> peanut;gluten -> wheat_gluten;mandeln -> tree_nut;milch -> milk;soja -> soy,,
3458450071281,Poitrine de dinde fumee,"Blanc de dinde (80%), eau, sel, Conservateurs: E326, E262, E250, maltodextrine, dextrose, Epaississants: E407a, E410, épices, Stabilisant: E451i, Amidon modifié: E1442, Antioxygène: E316. Peut contemr du soja, du céleri et de la moutarde.",celery;soy,celery;mustard;soy,,celery;soy,,mustard,,disagreement,kg_only_prediction,celeri -> celery;moutarde -> mustard;soja -> soy,,
0083000008016,Black Walnut & Wormwood Alcohol Free,"Clove flower bud￼, Black walnut hull, sweet Annie Ariel parts, wormwood leaf, vegetable glycerin, USP purified water￼",,tree_nut,,,,tree_nut,,disagreement,kg_only_prediction,walnut -> tree_nut,,
3439495109207,Fond de volaille,"maltodextrines, fécule de pomme de terre, sel, extrait de levure, viande de poulet 2%, légumes : poireau - oignon - carotte, arômes (œuf), graisse de poulet 0,9 %, jus concentré de céleri branche, épices : poivre blanc - curcuma, antioxydant : extrait de romarin. Peut contenir des traces de gluten, crustacés, poissons, lait, soja, mollusques.",celery,celery;egg,milk;soy;wheat_gluten,celery,,egg,,disagreement,kg_only_prediction,celeri -> celery;oeuf -> egg,gluten -> wheat_gluten;lait -> milk;soja -> soy,
