product_code,product_name,ingredient_text,svm_predicted,p_haf_confirmed,p_haf_potential,common_labels,svm_only,kg_only,svm_potential_overlap,agreement,disagreement_type,direct_matches,precautionary_matches,special_threshold_matches
4002359005213,Süß-Sauer extra Gemüse,"Wasser, Tomaten (13%), Zucker, Zwiebeln (10%), Ananas (6.0%), Karotten, Branntweinessig, modifizierte Stärke, _Sellerie_ (2.6%), grüne Paprika (2.6%), rote Paprika (2.6%), Bambussprossen, Tamarindensaft, Salz, Farbstoff (Paprikaextrakt), Gewürze.",celery,celery,,celery,,,,exact_agreement,,sellerie -> celery,,
0782796013937,Uncured dinner ham with baby swiss sandwich,"Ham (pork, water, contains less than 1.5% of sea salt, organic sugar, celery powder), 9-grain bread (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, whole wheat flour, sugar, flaxseeds, sunflower seeds, oat flour, dehydrated potatoes [potatoes, mono and diglycerides, sodium acid pyrophosphate, citric acid], wheat gluten, contains 2% or less of each of: vegetable shortening [partially hydrogenated soybean and cottonseed oils], millet, cracked wheat, barley flakes, salt, cornmeal, vinegar, yeast, calcium propionate [preservative], rye flour, sesame seeds, malted barley extract, guar gum, spices, corn syrup solids, dough conditioners [mono and diglycerides, ascorbic acid, enzymes]), lacey swiss cheese (pasteurized part skim milk, salt, enzymes, cultures), baby spinach, whole grain dijon mustard (water, mustard seed, distilled vinegar, salt, white wine, citric acid, tartaric acid and spices).",celery;milk;mustard;sesame;soy;wheat_gluten,celery;milk;mustard;sesame;soy;wheat_gluten,,celery;milk;mustard;sesame;soy;wheat_gluten,,,,exact_agreement,,barley -> wheat_gluten;barley flour -> wheat_gluten;celery -> celery;gluten -> wheat_gluten;milk -> milk;mustard -> mustard;mustard seed -> mustard;oat -> wheat_gluten;oat flour -> wheat_gluten;rye -> wheat_gluten;rye flour -> wheat_gluten;sesame -> sesame;sesame seeds -> sesame;skim milk -> milk;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten;whole wheat -> wheat_gluten;whole wheat flour -> wheat_gluten,,
0708820953246,"Meijer, trail mix cranberry rush","White confectioner's drops (sugar, partially hydrogenated palm kern and palm oils, milk, nonfat dry milk, soy lecithin), chocolate drops (sugar, chocolate liquor, cocoa butter, soy lecithin and artificial flavor), peanuts (roasted in peanut, sunflower and/or cottonseed oil, salt), raisins, orange flavored cranberries (cranberries, sugar, natural orange flavor with other natural flavors, citric acid, sunflower oil, elderberry juice concentrate), cashews and almonds (roasted in peanut, sunflower and/or cottonseed oil, salt).",milk;peanut;soy;tree_nut,milk;peanut;soy;tree_nut,,milk;peanut;soy;tree_nut,,,,exact_agreement,,almonds -> tree_nut;butter -> milk;cashews -> tree_nut;milk -> milk;peanut -> peanut;peanuts -> peanut;soy -> soy;soy lecithin -> soy,,
7441007500279,Pickle Vegetable Blended In Mustard,"Vegetables (cauliflower, cucumber, carrot, chayote, onions), water, modified starch (thickener), mustard powder, maltodextrin (thickener), salt, curry, turmeric yellow #5 (artificial color), sodium benzoate 0.1% (preservative).",mustard,mustard,,mustard,,,,exact_agreement,,mustard -> mustard,,
3292090000078,Saveur orange,"EAU GAZÉIFIÉE, SUCRE, ARÔMES, ACIDIFIANT: ACIDE CITRIQUE, COLORANTs: ACIDE CARMINIQUE ET BÊTA-CAROTÊNES MÉLANGES CONSERVATEUR: SORBATE DE POTASSIUM, ÉDULCORANT.? GLYCOSIDES STÉVlOHEXTR41T DE REBAUDIANA), ANTIOXYDANT.'",,,,,,,,exact_agreement,,,,
0030034094010,"Giant eagle, potato chips, sour cream and onion","Potatoes, vegetable oil (contains one or more of the following: corn, sunflower or canola oil), skim milk powder*, salt, whey powder*, onion powder, sour cream powder*(cream*, nonfat dry milk*, cultures), natural flavoring, spice, citric acid, cornstarch modified, buttermilk powder*, sugar.",milk,milk,,milk,,,,exact_agreement,,cream -> milk;milk -> milk;milk powder -> milk;skim milk -> milk;whey -> milk,,
0007203697984,Fiery toasted sesame oil,"Toasted sesame oil, flavoring.",sesame,sesame,,sesame,,,,exact_agreement,,sesame -> sesame;sesame oil -> sesame,,
3256225121663,Sandwich mini viennois jambon 2x65g,"Pain spécial viennois 55% (farine de BLE, eau, huile de colza, sucre, poudre de LAIT entier, levure, GLUTEN DE BLE, sel, agent de traitement de la farine : acide ascorbique), jambon cuit standard 29% ( jambon de porc 19%, eau, sel, dextrose, sirop de glucose, stabilisants : citrates de sodium - triphosphates, gélifiant : algues euchema transformées, conservateurs : acétates de sodium - nitrite de sodium, antioxydant : ascorbate de sodium), mayonnaise allégée en matières grasses* 7,5% (eau, huile de colza, vinaigre d'alcool, MOUTARDE (eau, graines de MOUTARDE, vinaigre d'alcool, sel), jaune d'OEUF, amidon, sucre, sel, épaississant : gomme xanthane), EMMENTAL 7,4%. traces éventuelles de poissons, de soja, graines de sésame et autres céréales contenant du gluten. - 30% de matières grasses par rapport à la moyenne des mayonnaises classiques",egg;milk;mustard;wheat_gluten,egg;milk;mustard;wheat_gluten,sesame;soy,egg;milk;mustard;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;farine de ble -> wheat_gluten;gluten -> wheat_gluten;graines de moutarde -> mustard;jaune d oeuf -> egg;lait -> milk;lait entier -> milk;moutarde -> mustard;oeuf -> egg;poudre de lait -> milk,gluten -> wheat_gluten;graines de sesame -> sesame;sesame -> sesame;soja -> soy,
0205845038830,Comté 13 mois NRT,"LAIT cru, sel, ferments, coagulant.",milk,milk,,milk,,,,exact_agreement,,lait -> milk,,
0760672620882,Honey Cake With Almonds,"Unbleached and unbromated enriched wheat flour (niacin, reduced iron, thiamin mononitrate, folic acid, malted barley), honey, eggs, soybean oil, filtered water, sugar, invert sugar, baking soda (sodium bicarbonate), almonds, natural flavors (vanilla extract, ground cinnamon) pectin, tapioca starch, xanthan gum, dough conditioner (water, sorbitan monostearate, polysorbate 60, propylene glycol, soy lecithin).",egg;soy;tree_nut;wheat_gluten,egg;soy;tree_nut;wheat_gluten,,egg;soy;tree_nut;wheat_gluten,,,,exact_agreement,,almonds -> tree_nut;barley -> wheat_gluten;eggs -> egg;soy -> soy;soy lecithin -> soy;soybean -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
0602652170072,"Kind, fruit & nut bar in yogurt","Mixed nuts (peanuts, almonds, brazil nuts, walnuts), honey, sugar, dried fruit (sultanas, dates, raisins), non gmo glucose, palm kernel oil, crisp rice, apricots, apple juice, whey, skim milk, powdered yogurt, vegetable glycerine, flax seeds, soy lecithin, chicory root fiber, vanilla, citrus pectin, natural apricot flavor.",milk;peanut;soy;tree_nut,milk;peanut;soy;tree_nut,,milk;peanut;soy;tree_nut,,,,exact_agreement,,almonds -> tree_nut;milk -> milk;peanuts -> peanut;skim milk -> milk;soy -> soy;soy lecithin -> soy;walnuts -> tree_nut;whey -> milk,,
8000523001173,citres,"Ingredient: pomodori secchi 559 polio di sen (vino, acqua), sale, origano, peperoncino, aglio, carrettore di acidità: acido citrico, antiossidante: acido L-ascorbico. Può contenere tracce di sedano e luping EN SUNDRIED TOMATOES IN SUNFLOWER OIL Ingredients: sundried tomatoes 55%, sunflower oil, wine vinegar (wine, water), salt, oregano, chill pepper, garlic, acidity regulator: citric acid, antioxidant: L-ascorbic acid. It may contain traces of celery and Jupine DE-GETROCKNETE TOMATEN IN SONNENBLUMENOL Zutaten: getrocknete Tomaten 55%, Sonnenblumeno, Weinessig (Wein, Wasser), Safi, Oregano, Chill, Knoblauch, Saureregulator. Citronensäure Antioxidationsmittel L-Ascorbinsäure. Es kann Spuren von Sellerie und Lupine enthalten. Prodotto e confezionato day Manufactured and packed by:/ Hergestellt und verpackt von: CITRES SPA-Via del G 0,19-37051 Best he Da consumare prefe ovolone Italia",,,celery;lupin,,,,,exact_agreement,,,celery -> celery;lupine -> lupin;sellerie -> celery,
3257980832290,Soufflés cacahuète,Semoule de maïs 60 % - _arachides_ grillées moulues 29 % - huile de tournesol - sel.,peanut,peanut,,peanut,,,,exact_agreement,,arachides -> peanut,,
8904004405415,Haldiram's Soan Papdi (indian Sweets),"Refined Sugar, Refined Wheat Flour (Maida), Refined Palmolein Oil, Bengal Gram Flour (Besan), Hydrogenated Vegetable Oil (Vanaspati), Liquid Glucose, Cardamom, Almond & Pistachio Nuts. Allergen: Contains Almonds, Pistachios & Wheat May Contains Coconut, Cashew, Milk, Soy, Peanut & Sesame Seed.",milk;peanut;sesame;tree_nut;wheat_gluten,milk;peanut;sesame;soy;tree_nut;wheat_gluten,,milk;peanut;sesame;tree_nut;wheat_gluten,,soy,,disagreement,kg_only_prediction,almond -> tree_nut;almonds -> tree_nut;cashew -> tree_nut;milk -> milk;peanut -> peanut;pistachio -> tree_nut;pistachios -> tree_nut;sesame -> sesame;sesame seed -> sesame;soy -> soy;wheat -> wheat_gluten;wheat flour -> wheat_gluten,,
8421006000559,Galefit,"Harina de trigo, harina integral de trigo, germen de garrofin (15%), aceite de girasol alto oleico y aceite de oliva (17%), gluten y levadura. En la Industria se procesan frutos secos y aceite de sola de manera que el producto puede contener trazas de almendra, avellana o soja.",soy;wheat_gluten,soy;wheat_gluten,,soy;wheat_gluten,,,,exact_agreement,,gluten -> wheat_gluten;soja -> soy,,
3560468797647,Ciao le sel ! Iodé,"Poudre et graine de sésame complet toastées 70%, algues Kombu, algues Wakamé.",sesame,sesame,,sesame,,,,exact_agreement,,sesame -> sesame,,
8033520555660,alette di pollo,"Ali di pollo 93%, acqua, sale, zucchero, spezie, esaltatori di sapidità: E621; stabilizzanti: E450, E331, maltodestrina, correttori di acidità: E262; acidificanti: E330; aromatizzante di affumicatura, sciroppo di zucchero caramellato, estratti di spezie, fibre vegetali (bamboo, psyllium), proteine vegetali (pisello), destrosio, fecola di patate, antiossidante: acido ascorbico. Può contenere GLUTINE, LATTE, UOVA, SOIA, SENAPE, SEDANO, SOLFITI.",,,,,,,,exact_agreement,,,,
0854287005896,Company gluten free cookies,"Peanuts, sugar, gluten free flour (brown rice, sweet rice, tapioca), butter (milk), eggs, unsulphured molasses, corn starch, potato starch, salt, pure vanilla, xanthan gum, baking soda.",egg;milk;peanut;wheat_gluten,egg;milk;peanut;wheat_gluten,,egg;milk;peanut;wheat_gluten,,,,exact_agreement,,butter -> milk;eggs -> egg;gluten -> wheat_gluten;milk -> milk;peanuts -> peanut,,
0876416157061,"Momentum brands, original potato crisps","Potato powder, palm oil, potato starch, salt, mono - and di - glycerides of fatty acids (emulsifiers), sugar, seasoning powder [soy sauce powder, sugar, salt, maltodextrin, monosodium glutamate (flavor enhancer), silicon dioxide (flow agent)].",soy,soy,,soy,,,,exact_agreement,,soy -> soy,,
76121043,Ovomaltine crunchy,"Zucker, 23% malzextrakthaltige Ergänzungsnahrung Ovomaltine (_Gerstenmalzextrakt_, _Magermilchkonzentrat_, _Milchserumkonzentrat_, fettarmer Kakao, Zucker, Fructose, Magnesiumcarbonat, Calciumphosphat, Rapsöl, Vitamine [A, E, C, 81, B2, Niacin, B6, Folsäure, B12, Biotin, Pantothensäure], Kochsalz, Aroma Vanillin), Kakaobutter, _Vollmilchpulver_, Kakaomasse, _Magermilchpulver_, _Haselnüsse_, Emulgator _Sojalecithin_, natürliches Aroma.",soy;tree_nut;wheat_gluten,soy;tree_nut;wheat_gluten,,soy;tree_nut;wheat_gluten,,,,exact_agreement,,gerstenmalzextrakt -> wheat_gluten;haselnusse -> tree_nut;sojalecithin -> soy,,
0860014787508,Protein Balls,"Cashews, dates, organic superfood protein blend (pea protein, chickpea, sacha inchi, chia seed), organic almond flour, gluten-free rolled oats, organic agave, dark chocolate chips (cocoa butter, unsweetened chocolate, cane sugar), organic cacao, sugar, organic coconut vanilla, pink Himalayan salt. Contains: tree nuts.",milk;tree_nut;wheat_gluten,milk;tree_nut;wheat_gluten,,milk;tree_nut;wheat_gluten,,,,exact_agreement,,almond -> tree_nut;butter -> milk;cashews -> tree_nut;gluten -> wheat_gluten;oats -> wheat_gluten;tree nuts -> tree_nut,,
7622210242822,Napolitain signature chocolat,"Sucre, œufs, huile de palme, sirop de glucose-fructose, farine de blé 12 %, chocolat noir 10,8 % [pâte de cacao, sucre, émulsifiant (lécithine de soja), arôme vanille], margarine [huiles végétales (palme, colza), eau, émulsifiant (E471), acidifiant (acide citrique), correcteur d'acidité (citrate de sodium), colorant (bêta-carotène)], stabilisant (glycérol), cacao maigre en poudre, graisses végétales (palme, karité), lactosérum en poudre (de lait), arômes (contient alcool), émulsifiants (lécithine de soja, E472b, E471, E475, E476), sirop de glucose, poudre à lever (diphosphate disodique, carbonate acide de sodium), sel, amidon transformé, lait écrémé en poudre, conservateur (sorbate de potassium), gélifiant (gomme xanthane), colorants (E153, E171, E172), correcteur d'acidité (acide citrique).",egg;milk;soy;wheat_gluten,egg;milk;soy;wheat_gluten,,egg;milk;soy;wheat_gluten,,,,exact_agreement,,ble -> wheat_gluten;farine de ble -> wheat_gluten;lactoserum -> milk;lait -> milk;lait ecreme -> milk;lecithine de soja -> soy;oeufs -> egg;poudre de lait -> milk;soja -> soy,,
7616600380300,"Mayonnaise, Classic Mit Zitrone, Mayonnaise Mit Zi...","huile de tournesol, vinaigre d'alcool, jaune d'oeuf (d'élevage au sol) 7.6%, sel de cuisine, moutarde, jus de citron concentré, essence de citron, curcuma",egg;mustard,egg;mustard,,egg;mustard,,,,exact_agreement,,jaune d oeuf -> egg;moutarde -> mustard;oeuf -> egg,,
8718907832274,ch terra dessert plantaardig alternatief voor chee,100 ge 1095 kJ/ 8.50,,,,,,,,exact_agreement,,,,
0852681944766,"Let thy food, spinach artichoke dip","Water, organic spinach, organic white wine, cashews, artichoke hearts (artichoke hearts, water, salt, naturally derived citric acid), onion, organic white wine vinegar (organic white wine vinegar, organic grape must), lemon juice, organic vegetable broth (water, organic carrots, organic onion, organic celery, organic tomatoes, organic leeks, organic mushrooms, organic garlic, sea salt, organic savory leaf, organic ground bay leaf), sea salt, organic chickpea mi50 (organic chickpeas, organic rice koji, sea salt, water, koji spares), organic garlic, citric acid, organic spices.",celery,celery;tree_nut,,celery,,tree_nut,,disagreement,kg_only_prediction,cashews -> tree_nut;celery -> celery,,
3760244101235,Bûche glacée chocolat noir noix de coco,"Ingrédients crème glacée chocolat noir: lait entier, crème 35%, sucre, chocolat Ebony 97% (7.38%), dextrose, lait écrémé réhydraté, cacao en poudre, sucre inverti, stabilisant : mono et diglycérides d'acides gras, farine de graines de caroube, farine de graines de guar, mono et diglycérides d'acides gras, carraghénanes, sel. Ingrédients crème glacée noix de coco: lait entier, crème 35%, lait de coco, sucre, lait écrémé réhydraté, glucose atomisé, Coco râpée, stabilisant : mono et diglycérides d'acides gras, Farine de graines de caroube, farine de graines de guar, mono et diglycérides d'acides gras, carraghénanes, sel. Ingrédients biscuit bio: Œuf bio, sucre bio, farine de blé bio, poudre d'amande bio Ingrédients décoration : sucre, beurre de cacao, poudre de lait entier, lecithine de soja, cacao maigre en poudre, pâte de cacao, arôme naturel de vanille, protéines de lait, E172iii, E100, lactose, matière grasse laitière anhydre",egg;milk;soy;tree_nut;wheat_gluten,egg;milk;soy;tree_nut;wheat_gluten,,egg;milk;soy;tree_nut;wheat_gluten,,,,exact_agreement,,amande -> tree_nut;beurre -> milk;ble -> wheat_gluten;creme -> milk;farine de ble -> wheat_gluten;lactose -> milk;lait -> milk;lait ecreme -> milk;lait entier -> milk;lecithine de soja -> soy;oeuf -> egg;poudre de lait -> milk;proteines de lait -> milk;soja -> soy,,
0855658002193,The no calorie noodle,"Yam noodles (water, yam flour, lime), water, roasted tomato base (roasted tomatoes and tomato paste, salt, sugar, natural flavorings, and cilantro), xanthan gum.",,,,,,,,exact_agreement,,,,
0099482434380,"365 everyday value, organic whole peanuts","Organic peanuts, organic expeller pressed canola oil, sea salt.",peanut,peanut,,peanut,,,,exact_agreement,,peanuts -> peanut,,
8681185086137,S BAR eLLas N PROTEINBAR ERY & COCOA ROM FRUITS OL,GLUTEN FREE 202 249 40 J . 1 20 12 13 48 19 11 00000/The intake (400/2000 1 pack PROTEIN KAYNAĞI SOURCE OF PROTEIN @fellasfoods www.fellasfoods.com.tr Net Ağırl Net Weight: 40ge 8 681185 086137 Gida iletmecial/Manufacturer Fellas Gids ve Sage One San ve Tic. A.S Adres/Address: Yunus Emre Mah. Sabir Cad No: 6 34791 Sancaktepe-ISTANBUL T-00 216 374 10 64 Menge Oke/Origin: Türkiye işletme Kayit No/License No: TR-34-4-133296 Tavsiye Eden Tüketim Tarihi (TETT)/,wheat_gluten,wheat_gluten,,wheat_gluten,,,,exact_agreement,,gluten -> wheat_gluten,,
0085239034231,"Peach & ginger fruit spread, peach & ginger","Peaches, cane sugar, ginger, fruit pectin, citric acid.",,,,,,,,exact_agreement,,,,
